"","orf_name","min_peps","min_prob","GENENAME","ENTREZID","ENSEMBL","DESCRIPTION","min_crap_expt","status","pma_int","band"
"292","YDR002W",1,90,"YRB1","851565","YDR002W","Ran GTPase binding protein; involved in nuclear protein import and RNA export, ubiquitin-mediated protein degradation during the cell cycle; shuttles between the nucleus and cytoplasm; is essential; homolog of human RanBP1",3,"Interaction Data Present","Not A PMA1 Interactor","AFO06"
"293","YDR062W",1,80,"LCB2","851634","YDR062W","Component of serine palmitoyltransferase; responsible along with Lcb1p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",9,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"294","YDR062W",1,80,"LCB2","851634","YDR062W","Component of serine palmitoyltransferase; responsible along with Lcb1p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",11,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"295","YDR062W",1,80,"LCB2","851634","YDR062W","Component of serine palmitoyltransferase; responsible along with Lcb1p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",13,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"296","YDR062W",1,80,"LCB2","851634","YDR062W","Component of serine palmitoyltransferase; responsible along with Lcb1p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",1,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"297","YDR062W",1,80,"LCB2","851634","YDR062W","Component of serine palmitoyltransferase; responsible along with Lcb1p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",7,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"298","YDR062W",1,80,"LCB2","851634","YDR062W","Component of serine palmitoyltransferase; responsible along with Lcb1p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",3,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"299","YDR062W",1,80,"LCB2","851634","YDR062W","Component of serine palmitoyltransferase; responsible along with Lcb1p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",5,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"300","YDR062W",1,80,"LCB2","851634","YDR062W","Component of serine palmitoyltransferase; responsible along with Lcb1p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",15,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"301","YDR062W",1,90,"LCB2","851634","YDR062W","Component of serine palmitoyltransferase; responsible along with Lcb1p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",13,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"302","YDR062W",1,90,"LCB2","851634","YDR062W","Component of serine palmitoyltransferase; responsible along with Lcb1p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",1,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"303","YDR062W",1,90,"LCB2","851634","YDR062W","Component of serine palmitoyltransferase; responsible along with Lcb1p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",7,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"304","YDR062W",1,90,"LCB2","851634","YDR062W","Component of serine palmitoyltransferase; responsible along with Lcb1p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",3,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"305","YDR062W",1,90,"LCB2","851634","YDR062W","Component of serine palmitoyltransferase; responsible along with Lcb1p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",9,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"306","YDR062W",1,90,"LCB2","851634","YDR062W","Component of serine palmitoyltransferase; responsible along with Lcb1p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",5,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"307","YDR062W",1,90,"LCB2","851634","YDR062W","Component of serine palmitoyltransferase; responsible along with Lcb1p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",15,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"308","YDR062W",1,90,"LCB2","851634","YDR062W","Component of serine palmitoyltransferase; responsible along with Lcb1p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",11,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"309","YDR099W",1,80,"BMH2","851676","YDR099W","14-3-3 protein, minor isoform; controls proteome at post-transcriptional level, binds proteins and DNA, involved in regulation of many processes including exocytosis, vesicle transport, Ras/MAPK signaling, and rapamycin-sensitive signaling; protein increases in abundance and relative distribution to the nucleus increases upon DNA replication stress; abundance relative to Bmh1p increases during sporulation",11,"Interaction Data Present","Not A PMA1 Interactor",NA
"310","YDR099W",1,80,"BMH2","851676","YDR099W","14-3-3 protein, minor isoform; controls proteome at post-transcriptional level, binds proteins and DNA, involved in regulation of many processes including exocytosis, vesicle transport, Ras/MAPK signaling, and rapamycin-sensitive signaling; protein increases in abundance and relative distribution to the nucleus increases upon DNA replication stress; abundance relative to Bmh1p increases during sporulation",9,"Interaction Data Present","Not A PMA1 Interactor",NA
"311","YDR099W",1,80,"BMH2","851676","YDR099W","14-3-3 protein, minor isoform; controls proteome at post-transcriptional level, binds proteins and DNA, involved in regulation of many processes including exocytosis, vesicle transport, Ras/MAPK signaling, and rapamycin-sensitive signaling; protein increases in abundance and relative distribution to the nucleus increases upon DNA replication stress; abundance relative to Bmh1p increases during sporulation",5,"Interaction Data Present","Not A PMA1 Interactor",NA
"312","YDR099W",1,80,"BMH2","851676","YDR099W","14-3-3 protein, minor isoform; controls proteome at post-transcriptional level, binds proteins and DNA, involved in regulation of many processes including exocytosis, vesicle transport, Ras/MAPK signaling, and rapamycin-sensitive signaling; protein increases in abundance and relative distribution to the nucleus increases upon DNA replication stress; abundance relative to Bmh1p increases during sporulation",7,"Interaction Data Present","Not A PMA1 Interactor",NA
"313","YDR099W",1,80,"BMH2","851676","YDR099W","14-3-3 protein, minor isoform; controls proteome at post-transcriptional level, binds proteins and DNA, involved in regulation of many processes including exocytosis, vesicle transport, Ras/MAPK signaling, and rapamycin-sensitive signaling; protein increases in abundance and relative distribution to the nucleus increases upon DNA replication stress; abundance relative to Bmh1p increases during sporulation",15,"Interaction Data Present","Not A PMA1 Interactor",NA
"314","YDR099W",1,80,"BMH2","851676","YDR099W","14-3-3 protein, minor isoform; controls proteome at post-transcriptional level, binds proteins and DNA, involved in regulation of many processes including exocytosis, vesicle transport, Ras/MAPK signaling, and rapamycin-sensitive signaling; protein increases in abundance and relative distribution to the nucleus increases upon DNA replication stress; abundance relative to Bmh1p increases during sporulation",13,"Interaction Data Present","Not A PMA1 Interactor",NA
"315","YDR099W",1,90,"BMH2","851676","YDR099W","14-3-3 protein, minor isoform; controls proteome at post-transcriptional level, binds proteins and DNA, involved in regulation of many processes including exocytosis, vesicle transport, Ras/MAPK signaling, and rapamycin-sensitive signaling; protein increases in abundance and relative distribution to the nucleus increases upon DNA replication stress; abundance relative to Bmh1p increases during sporulation",7,"Interaction Data Present","Not A PMA1 Interactor",NA
"316","YDR099W",1,90,"BMH2","851676","YDR099W","14-3-3 protein, minor isoform; controls proteome at post-transcriptional level, binds proteins and DNA, involved in regulation of many processes including exocytosis, vesicle transport, Ras/MAPK signaling, and rapamycin-sensitive signaling; protein increases in abundance and relative distribution to the nucleus increases upon DNA replication stress; abundance relative to Bmh1p increases during sporulation",9,"Interaction Data Present","Not A PMA1 Interactor",NA
"317","YDR099W",1,90,"BMH2","851676","YDR099W","14-3-3 protein, minor isoform; controls proteome at post-transcriptional level, binds proteins and DNA, involved in regulation of many processes including exocytosis, vesicle transport, Ras/MAPK signaling, and rapamycin-sensitive signaling; protein increases in abundance and relative distribution to the nucleus increases upon DNA replication stress; abundance relative to Bmh1p increases during sporulation",5,"Interaction Data Present","Not A PMA1 Interactor",NA
"318","YDR099W",1,90,"BMH2","851676","YDR099W","14-3-3 protein, minor isoform; controls proteome at post-transcriptional level, binds proteins and DNA, involved in regulation of many processes including exocytosis, vesicle transport, Ras/MAPK signaling, and rapamycin-sensitive signaling; protein increases in abundance and relative distribution to the nucleus increases upon DNA replication stress; abundance relative to Bmh1p increases during sporulation",13,"Interaction Data Present","Not A PMA1 Interactor",NA
"319","YDR099W",1,90,"BMH2","851676","YDR099W","14-3-3 protein, minor isoform; controls proteome at post-transcriptional level, binds proteins and DNA, involved in regulation of many processes including exocytosis, vesicle transport, Ras/MAPK signaling, and rapamycin-sensitive signaling; protein increases in abundance and relative distribution to the nucleus increases upon DNA replication stress; abundance relative to Bmh1p increases during sporulation",11,"Interaction Data Present","Not A PMA1 Interactor",NA
"320","YDR099W",1,90,"BMH2","851676","YDR099W","14-3-3 protein, minor isoform; controls proteome at post-transcriptional level, binds proteins and DNA, involved in regulation of many processes including exocytosis, vesicle transport, Ras/MAPK signaling, and rapamycin-sensitive signaling; protein increases in abundance and relative distribution to the nucleus increases upon DNA replication stress; abundance relative to Bmh1p increases during sporulation",15,"Interaction Data Present","Not A PMA1 Interactor",NA
"321","YDR099W",5,80,"BMH2","851676","YDR099W","14-3-3 protein, minor isoform; controls proteome at post-transcriptional level, binds proteins and DNA, involved in regulation of many processes including exocytosis, vesicle transport, Ras/MAPK signaling, and rapamycin-sensitive signaling; protein increases in abundance and relative distribution to the nucleus increases upon DNA replication stress; abundance relative to Bmh1p increases during sporulation",5,"Interaction Data Present","Not A PMA1 Interactor","AFO06"
"322","YDR099W",5,80,"BMH2","851676","YDR099W","14-3-3 protein, minor isoform; controls proteome at post-transcriptional level, binds proteins and DNA, involved in regulation of many processes including exocytosis, vesicle transport, Ras/MAPK signaling, and rapamycin-sensitive signaling; protein increases in abundance and relative distribution to the nucleus increases upon DNA replication stress; abundance relative to Bmh1p increases during sporulation",13,"Interaction Data Present","Not A PMA1 Interactor","AFO06"
"323","YDR099W",5,80,"BMH2","851676","YDR099W","14-3-3 protein, minor isoform; controls proteome at post-transcriptional level, binds proteins and DNA, involved in regulation of many processes including exocytosis, vesicle transport, Ras/MAPK signaling, and rapamycin-sensitive signaling; protein increases in abundance and relative distribution to the nucleus increases upon DNA replication stress; abundance relative to Bmh1p increases during sporulation",9,"Interaction Data Present","Not A PMA1 Interactor","AFO06"
"324","YDR099W",5,80,"BMH2","851676","YDR099W","14-3-3 protein, minor isoform; controls proteome at post-transcriptional level, binds proteins and DNA, involved in regulation of many processes including exocytosis, vesicle transport, Ras/MAPK signaling, and rapamycin-sensitive signaling; protein increases in abundance and relative distribution to the nucleus increases upon DNA replication stress; abundance relative to Bmh1p increases during sporulation",11,"Interaction Data Present","Not A PMA1 Interactor","AFO06"
"325","YDR099W",5,80,"BMH2","851676","YDR099W","14-3-3 protein, minor isoform; controls proteome at post-transcriptional level, binds proteins and DNA, involved in regulation of many processes including exocytosis, vesicle transport, Ras/MAPK signaling, and rapamycin-sensitive signaling; protein increases in abundance and relative distribution to the nucleus increases upon DNA replication stress; abundance relative to Bmh1p increases during sporulation",15,"Interaction Data Present","Not A PMA1 Interactor","AFO06"
