"","orf_name","row","column","cor","num_obs","gene1","gene2","SGD","ENTREZID","GENENAME","ENSEMBL","DESCRIPTION"
"1076","YDL086C-A","chr4_94133","chr4_301655",0.655872067043697,1919,NA,"YDL086C-A","S000028611",NA,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps uncharacterized ORF YDL086W; identified by gene-trapping, microarray expression analysis, and genome-wide homology searching"
"1077","YKL034W","chr4_94133","chr11_371829",0.655867402578669,2213,NA,"YKL034W","S000001517","853832","TUL1","YKL034W","Subunit of the DSC ubiquitin ligase complex; golgi-localized RING-finger ubiquitin ligase (E3) involved in sorting polar transmembrane domain containing membrane proteins to multivesicular bodies for delivery to the vacuole; proposed involvement in the quality control of misfolded TMD containing proteins; ortholog of fission yeast dsc1"
"1078","YDR415C","chr4_94133","chr4_1297037",0.655813770848153,2238,NA,"YDR415C","S000002823","852024",NA,"YDR415C","Putative aminopeptidase; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole, while mCherry fusion localizes to the vacuole"
"1079","YHR111W","chr4_94133","chr8_333072",0.655691123250687,2238,NA,"YHR111W","S000001153","856511","UBA4","YHR111W","E1-like protein that activates Urm1p before urmylation; also acts in thiolation of the wobble base of cytoplasmic tRNAs by adenylating and then thiolating Urm1p; receives sulfur from Tum1p"
"1080","YBL071W-A","chr4_94133","chr2_89978",0.655649860666257,2237,NA,"YBL071W-A","S000007587","852207","KTI11","YBL071W-A","Zn-ribbon protein that co-purifies with Dph1 and Dph2; in a complex required for synthesis of diphthamide on translation factor eEF2 and with Elongator subunits Iki3p, Elp2p, and Elp3p; involved in modification of wobble nucleosides in tRNAs; forms a stable heterodimer with Ats1p"
"1081","YPR085C","chr4_94133","chr16_708497",0.655626588152235,2238,NA,"YPR085C","S000006289","856200","ASA1","YPR085C","Subunit of the ASTRA complex, involved in chromatin remodeling; telomere length regulator involved in the stability or biogenesis of PIKKs such as TORC1"
"1082","YNR052C","chr4_94133","chr14_719346",0.655533064299085,2238,NA,"YNR052C","S000005335","855788","POP2","YNR052C","RNase of the DEDD superfamily; subunit of the Ccr4-Not complex that mediates 3' to 5' mRNA deadenylation"
"1083","YLR240W","chr4_94133","chr12_617533",0.655525659100583,2238,NA,"YLR240W","S000004230","850941","VPS34","YLR240W","Phosphatidylinositol (PI) 3-kinase that synthesizes PI-3-phosphate; forms membrane-associated signal transduction complex with Vps15p to regulate protein sorting; activated by the GTP-bound form of Gpa1p; a fraction is localized, with Vps15p, to nuclear pores at nucleus-vacuole junctions and may facilitate transcription elongation for genes positioned at the nuclear periphery"
"1084","YIL067C","chr4_94133","chr9_235724",0.655494131367052,2238,NA,"YIL067C","S000001329","854743",NA,"YIL067C","Uncharacterized protein of unknown function"
"1085","YCR023C","chr4_94133","chr3_158538",0.655274777318896,2238,NA,"YCR023C","S000000617","850387",NA,"YCR023C","Vacuolar membrane protein of unknown function; member of the multidrug resistance family; YCR023C is not an essential gene"
"1086","YCR094W","chr4_94133","chr3_286762",0.655219622334591,2238,NA,"YCR094W","S000000690","850456","CDC50","YCR094W","Endosomal protein that interacts with phospholipid flippase Drs2p; interaction with Cdc50p is essential for Drs2p catalytic activity; mutations affect cell polarity and polarized growth; similar to Lem3p; CDC50 has a paralog, YNR048W, that arose from the whole genome duplication"
"1087","YJR067C","chr4_94133","chr10_567019",0.655214496047206,2238,NA,"YJR067C","S000003828","853530","YAE1","YJR067C","Protein that forms a complex with Lto1p and Rli1p; essential for growth under standard (aerobic) conditions but not under anaerobic conditions; may have a role in protection of ribosomal assembly and function from damage due to reactive oxygen species"
"1088","YJL141C","chr4_94133","chr10_147967",0.655014946847796,2238,NA,"YJL141C","S000003677","853300","YAK1","YJL141C","Serine-threonine protein kinase; component of a glucose-sensing system that inhibits growth in response to glucose availability; upon nutrient deprivation Yak1p phosphorylates Pop2p to regulate mRNA deadenylation, the co-repressor Crf1p to inhibit transcription of ribosomal genes, and the stress-responsive transcription factors Hsf1p and Msn2p; nuclear localization negatively regulated by the Ras/PKA signaling pathway in the presence of glucose"
"1089","YKL020C","chr4_94133","chr11_398832",0.655013833001998,2238,NA,"YKL020C","S000001503","853848","SPT23","YKL020C","ER membrane protein involved in regulation of OLE1 transcription; inactive ER form dimerizes and one subunit is then activated by ubiquitin/proteasome-dependent processing followed by nuclear targeting; SPT23 has a paralog, MGA2, that arose from the whole genome duplication"
"1090","YOR326W","chr4_94133","chr15_925721",0.654912638755934,2238,NA,"YOR326W","S000005853","854504","MYO2","YOR326W","Type V myosin motor involved in actin-based transport of cargos; required for the polarized delivery of secretory vesicles, the vacuole, late Golgi elements, peroxisomes, and the mitotic spindle; MYO2 has a paralog, MYO4, that arose from the whole genome duplication"
"1091","YNL092W","chr4_94133","chr14_450871",0.654894240770534,2237,NA,"YNL092W","S000005036","855632",NA,"YNL092W","S-adenosylmethionine-dependent protein methyltransferase; capable of automethylation; member of the seven beta-strand family; YNL092W is not an essential gene"
"1092","YPR072W","chr4_94133","chr16_690107",0.654788596967532,2238,NA,"YPR072W","S000006276","856186","NOT5","YPR072W","Component of the CCR4-NOT core complex, involved in mRNA decapping; involved intranscription initiation and elongation and in mRNA degradation; conserved lysine in human homolog of Not5p and Not3p is mutated in cancers"
"1093","YBR204C","chr4_94133","chr2_632254",0.654705764242248,2238,NA,"YBR204C","S000000408","852503","LDH1","YBR204C","Serine hydrolase; exhibits active esterase plus weak triacylglycerol lipase activities; proposed role in lipid homeostasis, regulating phospholipid and non-polar lipid levels and required for mobilization of LD-stored lipids; localizes to the lipid droplet (LD) surface; contains a classical serine containing catalytic triad (GxSxG motif)"
"1094","YDL088C","chr4_94133","chr4_298417",0.65465474052094,2238,NA,"YDL088C","S000002246","851470","ASM4","YDL088C","FG-nucleoporin component of central core of nuclear pore complex (NPC); contributes directly to nucleocytoplasmic transport; induces membrane tubulation, which may contribute to nuclear pore assembly; ASM4 has a paralog, NUP53, that arose from the whole genome duplication"
"1095","YEL018W","chr4_94133","chr5_121471",0.654553603214727,2238,NA,"YEL018W","S000000744","856696","EAF5","YEL018W","Non-essential subunit of the NuA4 acetyltransferase complex; Esa1p-associated factor; relocalizes to the cytosol in response to hypoxia"
"1096","YOR362C","chr4_94133","chr15_1017880",0.654529871925182,2238,NA,"YOR362C","S000005889","854544","PRE10","YOR362C","Alpha 7 subunit of the 20S proteasome; protein abundance increases in response to DNA replication stress"
"1097","YDL138W","chr4_94133","chr4_213351",0.654486750175937,2238,NA,"YDL138W","S000002297","851417","RGT2","YDL138W","Plasma membrane high glucose sensor that regulates glucose transport; low affinity sesnor that contains 12 predicted transmembrane segments and a long C-terminal tail required for hexose transporter induction; phosphorylation of the tail by Yck1p/Yck2p facilitates binding to the HXT co-repressors, Mth1p and Std1p; RGT2 has a paralog, SNF3, that arose from the whole genome duplication"
"1098","YNL071W","chr4_94133","chr14_491523",0.654407266268949,2238,NA,"YNL071W","S000005015","855653","LAT1","YNL071W","Dihydrolipoamide acetyltransferase component (E2) of the PDC; the pyruvate dehydrogenase complex (PDC) catalyzes the oxidative decarboxylation of pyruvate to acetyl-CoA"
"1099","YDL237W","chr4_94133","chr4_30657",0.654396862273036,2238,NA,"YDL237W","S000002396","851361","AIM6","YDL237W","Protein of unknown function; required for respiratory growth; YDL237W is not an essential gene"
"1100","YHL009C","chr4_94133","chr8_84068",0.654394681035602,2238,NA,"YHL009C","S000001001","856377","YAP3","YHL009C","Basic leucine zipper (bZIP) transcription factor"
"1101","YDL176W","chr4_94133","chr4_142097",0.654282653680942,2238,NA,"YDL176W","S000002335","851378",NA,"YDL176W","Protein of unknown function; predicted by computational methods to be involved in fructose-1,6-bisphosphatase (Fbp1p) degradation; interacts with components of the GID complex; YDL176W is not an essential gene"
"1102","YPR021C","chr4_94133","chr16_600649",0.654241031799622,2238,NA,"YPR021C","S000006225","856132","AGC1","YPR021C","Mitochondrial amino acid transporter; acts both as a glutamate uniporter and as an aspartate-glutamate exchanger; involved in nitrogen metabolism and nitrogen compound biosynthesis; human homolog SLC25A13 complements yeast null mutant"
"1103","YER019W","chr4_94133","chr5_192797",0.654236111148525,2238,NA,"YER019W","S000000821","856739","ISC1","YER019W","Inositol phosphosphingolipid phospholipase C; mitochondrial membrane localized; hydrolyzes complex sphingolipids to produce ceramide; activates genes required for non-fermentable carbon source metabolism during diauxic shift; activated by phosphatidylserine, cardiolipin, and phosphatidylglycerol; mediates Na+ and Li+ halotolerance; ortholog of mammalian neutral sphingomyelinase type 2"
"1104","YOR261C","chr4_94133","chr15_815915",0.654195985762042,2238,NA,"YOR261C","S000005787","854435","RPN8","YOR261C","Essential non-ATPase regulatory subunit of the 26S proteasome; has similarity to the human p40 proteasomal subunit and to another S. cerevisiae regulatory subunit, Rpn11p"
"1105","YDR169C","chr4_94133","chr4_792348",0.654127708192432,2238,NA,"YDR169C","S000002576","851747","STB3","YDR169C","Ribosomal RNA processing element (RRPE)-binding protein; involved in the glucose-induced transition from quiescence to growth; restricted to nucleus in quiescent cells, released into cytoplasm after glucose repletion; binds Sin3p; relative distribution to the nucleus increases upon DNA replication stress"
"1106","YER175C","chr4_94133","chr5_539464",0.654109661576457,2238,NA,"YER175C","S000000977","856922","TMT1","YER175C","Trans-aconitate methyltransferase; cytosolic enzyme that catalyzes the methyl esterification of 3-isopropylmalate, an intermediate of the leucine biosynthetic pathway, and trans-aconitate, which inhibits the citric acid cycle"
"1107","YJL013C","chr4_94133","chr10_409493",0.653931226922786,2238,NA,"YJL013C","S000003550","853439","MAD3","YJL013C","Subunit of spindle-assembly checkpoint complex; involved in delaying anaphase onset in cells with defects in mitotic spindle assembly; pseudosubstrate inhibitor of APC(Cdc20), the anaphase promoting complex involved in securin (Pds1p) turnover; MAD3 has a paralog, BUB1, that arose from the whole genome duplication"
"1108","YDL203C","chr4_94133","chr4_96082",0.653848088021583,2238,NA,"YDL203C","S000002362","851324","ACK1","YDL203C","Protein that functions in the cell wall integrity pathway; functions upstream of Pkc1p; GFP-fusion protein expression is induced in response to the DNA-damaging agent MMS; non-tagged Ack1p is detected in purified mitochondria"
"1109","YGR179C","chr4_94133","chr7_853675",0.653714239208071,2238,NA,"YGR179C","S000003411","853090","OKP1","YGR179C","Outer kinetochore protein required for accurate chromosome segregation; component of COMA (Ctf19p, Okp1p, Mcm21p, Ame1p) a kinetochore sub-complex which functions as a platform for kinetochore assembly; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-Q and fission yeast fta7"
"1110","YJR065C","chr4_94133","chr10_557809",0.653674654334562,2238,NA,"YJR065C","S000003826","853528","ARP3","YJR065C","Essential component of the Arp2/3 complex; Arp2/3 is a highly conserved actin nucleation center required for the motility and integrity of actin patches; involved in endocytosis and membrane growth and polarity"
"1111","YOR018W","chr4_94133","chr15_364369",0.653663511633874,2238,NA,"YOR018W","S000005544","854183","ROD1","YOR018W","Alpha-arrestin involved in ubiquitin-dependent endocytosis; activating dephosphorylation relays glucose signaling to transporter endocytosis; calcineurin dephosphorylation is required for Rsp5p-dependent internalization of agonist-occupied Ste2p, as part of signal desensitization; recruits Rsp5p to Ste2p via its 2 PPXY motifs; protein abundance increases in response to DNA replication stress; ROD1 has a paralog, ROG3, that arose from the whole genome duplication"
